timestamp	device	q0	q1	q2	q3	yaw	pitch	roll	left_knee_flexion_deg	left_knee_included_deg	right_knee_flexion_deg	right_knee_included_deg
2026-07-06T15:06:29.7191942+08:00	0x02	0.4701	-0.0754	-0.8542	-0.2090	162.38	305.32	341.02	0.00	180.00	38.07	141.93
2026-07-06T15:06:29.7584573+08:00	0x08	0.4627	-0.5506	-0.4782	-0.5041	346.55	107.02	276.76	0.00	180.00	39.05	140.95
2026-07-06T15:06:29.8586104+08:00	0x06	0.1946	-0.6682	-0.2032	-0.6887	1.35	87.87	327.35	0.00	180.00	42.08	137.92
2026-07-06T15:06:29.8754456+08:00	0x07	-0.5802	-0.3772	0.6196	-0.3704	182.76	275.49	63.79	0.00	180.00	42.35	137.65
2026-07-06T15:06:30.0119910+08:00	0x09	0.6264	-0.3784	-0.5409	-0.4146	183.96	258.93	291.77	0.00	180.00	43.45	136.55
2026-07-06T15:06:30.0918538+08:00	0x03	0.3755	-0.3075	-0.6372	-0.5986	100.03	348.21	302.70	0.00	180.00	46.19	133.81
2026-07-06T15:06:30.1752567+08:00	0x02	0.4717	-0.0788	-0.8526	-0.2106	162.42	305.13	340.55	0.00	180.00	47.38	132.62
2026-07-06T15:06:30.2084818+08:00	0x04	0.1529	0.3827	-0.2129	0.8859	343.21	42.86	25.71	0.00	180.00	47.64	132.36
2026-07-06T15:06:30.3590009+08:00	0x06	0.1950	-0.6651	-0.2037	-0.6914	1.52	87.33	327.27	0.00	180.00	48.15	131.85
2026-07-06T15:06:30.4087738+08:00	0x07	-0.5816	-0.3776	0.6193	-0.3684	182.20	274.96	63.66	0.00	180.00	48.21	131.79
2026-07-06T15:06:30.5914506+08:00	0x09	0.6089	-0.4002	-0.5280	-0.4362	185.09	258.13	287.47	0.00	180.00	48.28	131.72
2026-07-06T15:06:30.6255044+08:00	0x01	-0.4336	-0.2564	0.5334	-0.6795	276.24	346.96	59.63	0.00	180.00	49.50	130.50
2026-07-06T15:06:30.7087469+08:00	0x03	0.4968	-0.2651	-0.7243	-0.3980	150.02	305.73	308.80	0.00	180.00	51.27	128.73
2026-07-06T15:06:30.7588542+08:00	0x02	0.5139	-0.1612	-0.7862	-0.3030	157.87	300.59	325.61	0.00	180.00	51.80	128.20
2026-07-06T15:06:30.9412505+08:00	0x06	0.2284	-0.6159	-0.2652	-0.7058	7.02	79.62	319.53	0.00	180.00	52.50	127.50
2026-07-06T15:06:31.0753328+08:00	0x09	0.5945	-0.3701	-0.5730	-0.4258	172.50	272.99	291.51	0.00	180.00	52.59	127.41
2026-07-06T15:06:31.1744598+08:00	0x03	0.4936	-0.2666	-0.7223	-0.4044	148.83	306.68	308.34	0.00	180.00	50.12	129.88
2026-07-06T15:06:31.2579652+08:00	0x08	0.5216	-0.4702	-0.5587	-0.4413	179.09	274.70	279.70	0.00	180.00	49.32	130.68
2026-07-06T15:06:31.3816489+08:00	0x02	0.5975	-0.2419	-0.7459	-0.1675	182.72	281.77	325.87	0.00	180.00	56.61	123.39
2026-07-06T15:06:31.4428424+08:00	0x06	0.2214	-0.6051	-0.2667	-0.7168	8.56	77.24	320.20	0.00	180.00	58.17	121.83
2026-07-06T15:06:31.5420003+08:00	0x04	0.1235	0.3902	-0.1441	0.9009	350.02	45.11	19.57	0.00	180.00	59.27	120.73
2026-07-06T15:06:31.6257537+08:00	0x09	0.5733	-0.4109	-0.5360	-0.4639	173.58	271.22	283.50	0.00	180.00	59.58	120.42
2026-07-06T15:06:31.7640231+08:00	0x07	-0.4510	-0.4358	0.5607	-0.5407	260.54	350.82	77.52	0.00	180.00	65.49	114.51
2026-07-06T15:06:31.7829711+08:00	0x03	0.5512	-0.1261	-0.8148	-0.1278	175.77	292.60	339.74	0.00	180.00	65.87	114.13
2026-07-06T15:06:31.8257660+08:00	0x04	0.2965	0.3948	-0.0205	0.8694	13.56	52.76	32.12	7.21	172.79	66.51	113.49
2026-07-06T15:06:31.8586773+08:00	0x02	0.6119	-0.2085	-0.7447	-0.1657	180.57	281.02	329.11	10.15	169.85	66.82	113.18
